appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
4769163_743591,4769163,743591,281,281,2025-12-17,Savinho,CGB,0,0,1,0,90
4769163_763079,4769163,763079,281,281,2025-12-17,Abdukodir Khusanov,CGB,1,0,0,0,90
4769164_333014,4769164,333014,931,931,2025-12-17,Sander Berge,CGB,0,0,0,0,90
4769164_1011131,4769164,1011131,931,931,2025-12-17,Josh King,CGB,0,0,0,0,16
4769164_279455,4769164,279455,931,931,2025-12-17,Harry Wilson,CGB,0,0,0,0,90
4769163_644401,4769163,644401,1148,1148,2025-12-17,Keane Lewis-Potter,CGB,0,0,0,0,14
4769164_397033,4769164,397033,762,762,2025-12-17,Sandro Tonali,CGB,0,0,0,1,18
4769164_388165,4769164,388165,762,762,2025-12-17,Yoane Wissa,CGB,0,0,1,0,72
4769163_661207,4769163,661207,281,281,2025-12-17,Oscar Bobb,CGB,0,0,0,0,19
4761075_420213,4761075,420213,234,244,2025-12-17,Quinten Timber,NLP,0,0,0,0,90
4769163_607223,4769163,607223,281,281,2025-12-17,Rayan Cherki,CGB,0,0,1,0,66
4769163_601883,4769163,601883,281,281,2025-12-17,Matheus Nunes,CGB,1,0,0,0,24
4769163_566799,4769163,566799,281,281,2025-12-17,James Trafford,CGB,0,0,0,0,90
4769163_541231,4769163,541231,1148,1148,2025-12-17,Sepp van den Berg,CGB,0,0,0,0,90
4769163_540941,4769163,540941,1148,1148,2025-12-17,Mikkel Damsgaard,CGB,0,0,0,0,90
4769163_475959,4769163,475959,281,281,2025-12-17,Josko Gvardiol,CGB,0,0,0,0,25
4769163_469050,4769163,469050,1148,1148,2025-12-17,Nathan Collins,CGB,0,0,0,0,90
4769163_466805,4769163,466805,281,281,2025-12-17,Nico González,CGB,0,0,0,0,66
4769163_460939,4769163,460939,281,281,2025-12-17,Tijjani Reijnders,CGB,0,0,0,1,90
4769163_406635,4769163,406635,281,281,2025-12-17,Phil Foden,CGB,0,0,0,0,63
4761068_748804,4761068,748804,610,610,2025-12-17,Mika Godts,NLP,0,0,0,1,45
4769164_455661,4769164,455661,762,762,2025-12-17,Nick Woltemade,CGB,1,0,0,0,18
4769164_398065,4769164,398065,762,762,2025-12-17,Harvey Barnes,CGB,0,0,0,0,85
4769163_473050,4769163,473050,1148,1148,2025-12-17,Kevin Schade,CGB,0,0,0,0,88
4769164_503733,4769164,503733,762,762,2025-12-17,Anthony Gordon,CGB,0,0,0,0,5
4784346_742201,4784346,742201,13,13,2025-12-17,Giuliano Simeone,CDR,0,0,0,0,25
4784347_971570,4784347,971570,418,418,2025-12-17,Endrick,CDR,0,0,0,0,77
4784347_935230,4784347,935230,418,418,2025-12-17,Gonzalo García,CDR,0,0,0,0,90
4784347_890290,4784347,890290,418,418,2025-12-17,Dean Huijsen,CDR,0,0,0,0,90
4784347_861410,4784347,861410,418,418,2025-12-17,Arda Güler,CDR,0,0,0,0,77
4784347_811778,4784347,811778,418,418,2025-12-17,Álvaro Carreras,CDR,0,0,0,0,90
4784347_581678,4784347,581678,418,418,2025-12-17,Jude Bellingham,CDR,1,0,0,0,13
4769164_503749,4769164,503749,762,762,2025-12-17,Jacob Ramsey,CGB,0,0,0,0,90
4784347_412363,4784347,412363,418,418,2025-12-17,Rodrygo,CDR,0,0,0,0,24
4784347_342229,4784347,342229,418,418,2025-12-17,Kylian Mbappé,CDR,0,0,2,1,90
4784347_1057316,4784347,1057316,418,418,2025-12-17,Franco Mastantuono,CDR,0,0,0,0,66
4784346_775605,4784346,775605,13,13,2025-12-17,Pablo Barrios,CDR,0,0,0,0,24
4784347_413112,4784347,413112,418,418,2025-12-17,Aurélien Tchouaméni,CDR,0,0,0,1,13
4784346_488362,4784346,488362,13,148,2025-12-17,Conor Gallagher,CDR,0,0,0,1,66
4769164_922769,4769164,922769,762,762,2025-12-17,Lewis Miley,CGB,0,0,1,0,90
4784346_404418,4784346,404418,13,13,2025-12-17,Dávid Hancko,CDR,0,0,0,0,80
4769164_520624,4769164,520624,762,762,2025-12-17,Bruno Guimarães,CGB,0,0,0,0,90
4769164_521964,4769164,521964,762,762,2025-12-17,Malick Thiaw,CGB,0,0,0,0,90
4769164_583189,4769164,583189,762,762,2025-12-17,Anthony Elanga,CGB,0,0,0,0,5
4769164_900195,4769164,900195,931,660,2025-12-17,Kevin,CGB,0,0,0,0,74
4769164_503981,4769164,503981,762,762,2025-12-17,Tino Livramento,CGB,0,0,0,0,76
4784343_729814,4784343,729814,1050,1050,2025-12-17,Georges Mikautadze,CDR,0,0,0,0,83
4784343_733576,4784343,733576,1050,1050,2025-12-17,Alberto Moleiro,CDR,1,0,0,0,90
4784343_805714,4784343,805714,1050,1050,2025-12-17,Renato Veiga,CDR,0,0,0,0,34
4784344_935231,4784344,935231,331,331,2025-12-17,Víctor Muñoz,CDR,0,0,0,1,51
4769166_626724,4769166,626724,631,631,2025-12-16,João Pedro,CGB,0,0,0,1,45
4769166_904802,4769166,904802,631,631,2025-12-16,Jorrel Hato,CGB,0,0,0,0,90
4769166_811779,4769166,811779,631,631,2025-12-16,Alejandro Garnacho,CGB,0,0,2,0,45
4769166_743600,4769166,743600,631,631,2025-12-16,Andrey Santos,CGB,0,0,0,1,90
4769166_687626,4769166,687626,631,631,2025-12-16,Moisés Caicedo,CGB,1,0,0,0,90
4769166_670882,4769166,670882,631,631,2025-12-16,Jamie Gittens,CGB,0,0,0,0,66
4769166_487465,4769166,487465,631,631,2025-12-16,Pedro Neto,CGB,0,0,1,0,24
4769166_620322,4769166,620322,631,631,2025-12-16,Malo Gusto,CGB,0,0,0,0,24
4784340_258923,4784340,258923,131,131,2025-12-16,Marcus Rashford,CDR,0,0,1,0,90
4769166_346314,4769166,346314,631,631,2025-12-16,Trevoh Chalobah,CGB,0,0,0,0,6
4769166_1004708,4769166,1004708,631,631,2025-12-16,Josh Acheampong,CGB,0,0,0,0,84
4761062_627207,4761062,627207,383,383,2025-12-16,Ricardo Pepi,NLP,0,0,0,0,90
4784340_1018920,4784340,1018920,131,131,2025-12-16,Marc Bernal,CDR,1,0,0,0,45
4784340_411975,4784340,411975,131,131,2025-12-16,Jules Koundé,CDR,0,0,0,0,15
4784340_326330,4784340,326330,131,131,2025-12-16,Frenkie de Jong,CDR,0,0,0,1,90
4784340_705395,4784340,705395,131,131,2025-12-16,Gerard Martín,CDR,0,0,0,0,4
4784341_711374,4784341,711374,681,681,2025-12-16,Jon Gorrotxategi,CDR,0,0,0,0,90
4784341_1018938,4784341,1018938,681,681,2025-12-16,Jon Martín,CDR,0,0,0,0,90
4784340_962110,4784340,962110,131,131,2025-12-16,Pau Cubarsí,CDR,0,0,0,0,45
4784340_937958,4784340,937958,131,131,2025-12-16,Lamine Yamal,CDR,0,0,0,1,90
4784342_834764,4784342,834764,1049,1049,2025-12-16,Javi Guerra,CDR,0,0,0,0,90
4784340_683840,4784340,683840,131,131,2025-12-16,Pedri,CDR,0,0,0,0,15
4784340_636703,4784340,636703,131,131,2025-12-16,Fermín López,CDR,0,0,0,0,90
4784340_636688,4784340,636688,131,131,2025-12-16,Alejandro Balde,CDR,0,0,0,0,27
4784340_466794,4784340,466794,131,131,2025-12-16,Eric García,CDR,0,0,0,0,90
4625930_1078163,4625930,1078163,985,985,2025-12-15,Ayden Heaven,GB1,0,0,0,0,90
4625930_469781,4625930,469781,989,989,2025-12-15,Marcos Senesi,GB1,1,0,0,0,90
4625930_465555,4625930,465555,989,989,2025-12-15,Djordje Petrovic,GB1,0,0,0,0,90
4625930_463605,4625930,463605,989,989,2025-12-15,Bafodé Diakité,GB1,0,0,0,0,90
4625930_413039,4625930,413039,985,985,2025-12-15,Bryan Mbeumo,GB1,0,0,0,0,90
4625930_399434,4625930,399434,989,989,2025-12-15,Marcus Tavernier,GB1,0,0,1,1,90
4625930_357147,4625930,357147,985,985,2025-12-15,Diogo Dalot,GB1,1,0,0,0,90
4625930_346483,4625930,346483,985,985,2025-12-15,Mason Mount,GB1,0,0,0,0,69
4625930_332705,4625930,332705,989,989,2025-12-15,Tyler Adams,GB1,0,0,0,0,5
4625930_330659,4625930,330659,989,989,2025-12-15,Justin Kluivert,GB1,0,0,0,0,90
4625930_240306,4625930,240306,985,985,2025-12-15,Bruno Fernandes,GB1,0,0,1,1,90
4620849_624690,4620849,624690,12,12,2025-12-15,Manu Koné,IT1,0,0,0,0,90
4620849_964580,4620849,964580,12,12,2025-12-15,Wesley,IT1,1,0,1,0,90
4620849_948294,4620849,948294,1047,1047,2025-12-15,Nico Paz,IT1,1,0,0,0,90
4620849_948278,4620849,948278,1047,1047,2025-12-15,Jacobo Ramón,IT1,1,0,0,0,90
4620849_668951,4620849,668951,12,12,2025-12-15,Matías Soulé,IT1,0,0,0,1,82
4625930_503883,4625930,503883,985,1096,2025-12-15,Senne Lammens,GB1,0,0,0,0,90
4620849_580451,4620849,580451,1047,1047,2025-12-15,Martin Baturina,IT1,0,0,0,0,79
4620849_523318,4620849,523318,1047,1047,2025-12-15,Anastasios Douvikas,IT1,0,0,0,0,53
4620849_371149,4620849,371149,12,12,2025-12-15,Evan Ndicka,IT1,0,0,0,0,90
4620849_1061282,4620849,1061282,1047,1047,2025-12-15,Assane Diao,IT1,0,0,0,0,37
4620849_1190411,4620849,1190411,1047,1047,2025-12-15,Jesús Rodríguez,IT1,0,0,0,0,25
4625930_480762,4625930,480762,985,985,2025-12-15,Lisandro Martínez,GB1,0,0,0,0,21
4620849_338670,4620849,338670,12,12,2025-12-15,Mile Svilar,IT1,0,0,0,0,90
4625930_517894,4625930,517894,985,985,2025-12-15,Matheus Cunha,GB1,0,0,1,0,90
4645782_602105,4645782,602105,150,150,2025-12-15,Antony,ES1,0,0,0,0,90
4648678_991268,4648678,991268,720,720,2025-12-15,Samu Aghehowa,PO1,0,0,2,0,82
4648678_957653,4648678,957653,720,720,2025-12-15,Rodrigo Mora,PO1,0,0,0,0,75
4648678_926993,4648678,926993,720,720,2025-12-15,Victor Froholdt,PO1,0,0,0,0,90
4648678_756990,4648678,756990,720,720,2025-12-15,Alan Varela,PO1,0,0,0,0,65
4648678_699704,4648678,699704,720,720,2025-12-15,Gabri Veiga,PO1,0,0,0,0,15
4648678_357153,4648678,357153,720,720,2025-12-15,Diogo Costa,PO1,0,0,0,0,90
4648678_1004725,4648678,1004725,720,720,2025-12-15,William Gomes,PO1,0,0,0,0,25
4648675_606752,4648675,606752,1075,1075,2025-12-15,Rodrigo Zalazar,PO1,0,0,0,0,59
4645782_735568,4645782,735568,150,150,2025-12-15,Natan,ES1,0,0,0,0,90
4648678_425918,4648678,425918,720,11,2025-12-15,Jakub Kiwior,PO1,0,0,0,0,90
4625930_955357,4625930,955357,989,989,2025-12-15,Junior Kroupi,GB1,0,0,1,0,12
4625930_711337,4625930,711337,989,989,2025-12-15,Evanilson,GB1,0,0,1,0,78
4625930_926952,4625930,926952,985,985,2025-12-15,Patrick Dorgu,GB1,0,0,0,0,1
4625930_583255,4625930,583255,989,281,2025-12-15,Antoine Semenyo,GB1,1,0,1,0,90
4625930_627442,4625930,627442,985,985,2025-12-15,Benjamin Sesko,GB1,0,0,0,0,21
4625930_654539,4625930,654539,989,989,2025-12-15,Adrien Truffert,GB1,0,0,0,0,90
4625930_536835,4625930,536835,985,985,2025-12-15,Amad Diallo,GB1,0,0,1,0,90
4625930_820374,4625930,820374,985,985,2025-12-15,Kobbie Mainoo,GB1,0,0,0,0,29
4625930_855256,4625930,855256,989,989,2025-12-15,Alex Scott,GB1,0,0,0,0,85
4625930_923831,4625930,923831,985,985,2025-12-15,Leny Yoro,GB1,0,0,0,0,69
4625928_701057,4625928,701057,281,281,2025-12-14,Rico Lewis,GB1,0,0,0,0,1
4625931_378710,4625931,378710,148,148,2025-12-14,Richarlison,GB1,0,0,0,0,90
4625931_365108,4625931,365108,703,703,2025-12-14,Dan Ndoye,GB1,0,0,0,0,1
4625931_355915,4625931,355915,148,148,2025-12-14,Cristian Romero,GB1,0,0,0,0,90
4625931_1005649,4625931,1005649,703,703,2025-12-14,Murillo,GB1,0,0,0,0,90
4625928_744149,4625928,744149,873,873,2025-12-14,Adam Wharton,GB1,0,0,0,0,90
4625928_743591,4625928,743591,281,281,2025-12-14,Savinho,GB1,0,0,0,1,5
4625928_743413,4625928,743413,281,281,2025-12-14,Nico O'Reilly,GB1,0,0,0,0,90
4625928_730893,4625928,730893,873,873,2025-12-14,Tyrick Mitchell,GB1,0,0,0,0,90
4625931_392768,4625931,392768,703,703,2025-12-14,Callum Hudson-Odoi,GB1,0,0,2,1,90
4625928_434224,4625928,434224,873,873,2025-12-14,Maxence Lacroix,GB1,0,0,0,0,90
4625928_607223,4625928,607223,281,281,2025-12-14,Rayan Cherki,GB1,0,0,0,1,90
4625928_601883,4625928,601883,281,281,2025-12-14,Matheus Nunes,GB1,0,0,0,1,90
4625928_578539,4625928,578539,873,873,2025-12-14,Chris Richards,GB1,0,0,0,0,90
4625928_578391,4625928,578391,281,281,2025-12-14,Rayan Aït-Nouri,GB1,0,0,0,0,1
4625928_568157,4625928,568157,873,1050,2025-12-14,Yéremy Pino,GB1,0,0,0,0,90
4625928_475959,4625928,475959,281,281,2025-12-14,Josko Gvardiol,GB1,0,0,0,0,90
4625928_466805,4625928,466805,281,281,2025-12-14,Nico González,GB1,0,0,0,0,90
4625928_460939,4625928,460939,281,281,2025-12-14,Tijjani Reijnders,GB1,0,0,0,0,85
4625928_445939,4625928,445939,281,281,2025-12-14,Omar Marmoush,GB1,0,0,0,0,1
4625931_429014,4625931,429014,703,703,2025-12-14,Morgan Gibbs-White,GB1,0,0,0,0,90
4625931_413507,4625931,413507,703,703,2025-12-14,Nikola Milenković,GB1,0,0,0,0,90
4625931_741238,4625931,741238,703,703,2025-12-14,Omari Hutchinson,GB1,0,0,0,0,90
4625931_432164,4625931,432164,703,703,2025-12-14,Igor Jesus,GB1,0,0,0,0,85
4625932_388165,4625932,388165,762,762,2025-12-14,Yoane Wissa,GB1,0,0,0,0,15
4625932_583189,4625932,583189,762,762,2025-12-14,Anthony Elanga,GB1,0,0,0,0,59
4625932_521964,4625932,521964,762,762,2025-12-14,Malick Thiaw,GB1,1,0,0,0,90
4625932_520624,4625932,520624,762,762,2025-12-14,Bruno Guimarães,GB1,1,0,0,0,90
4625932_503981,4625932,503981,762,762,2025-12-14,Tino Livramento,GB1,0,0,0,0,90
4625932_503733,4625932,503733,762,762,2025-12-14,Anthony Gordon,GB1,0,0,0,0,59
4625932_473169,4625932,473169,289,289,2025-12-14,Brian Brobbey,GB1,1,0,0,0,70
4625932_455661,4625932,455661,762,762,2025-12-14,Nick Woltemade,GB1,0,0,0,0,75
4625932_398065,4625932,398065,762,762,2025-12-14,Harvey Barnes,GB1,0,0,0,0,31
4625932_397033,4625932,397033,762,762,2025-12-14,Sandro Tonali,GB1,1,0,0,0,59
4625931_922693,4625931,922693,148,148,2025-12-14,Archie Gray,GB1,1,0,0,0,59
4625931_470607,4625931,470607,148,148,2025-12-14,Brennan Johnson,GB1,0,0,0,0,10
4625931_866246,4625931,866246,148,148,2025-12-14,Lucas Bergvall,GB1,1,0,0,0,31
4625928_418560,4625928,418560,281,281,2025-12-14,Erling Haaland,GB1,0,0,2,0,90
4625931_567576,4625931,567576,703,703,2025-12-14,Elliot Anderson,GB1,0,0,0,0,90
4625931_566931,4625931,566931,148,23826,2025-12-14,Xavi Simons,GB1,0,0,0,0,90
4625931_557459,4625931,557459,148,148,2025-12-14,Micky van de Ven,GB1,0,0,0,0,90
4625931_553875,4625931,553875,148,148,2025-12-14,Pedro Porro,GB1,1,0,0,0,90
4625931_543499,4625931,543499,148,148,2025-12-14,Mohammed Kudus,GB1,0,0,0,0,80
4625931_503680,4625931,503680,703,703,2025-12-14,Neco Williams,GB1,0,0,0,0,90
4625931_483348,4625931,483348,148,148,2025-12-14,Djed Spence,GB1,0,0,0,0,59
4625928_420002,4625928,420002,873,873,2025-12-14,Jean-Philippe Mateta,GB1,0,0,0,0,63
4625925_644401,4625925,644401,1148,1148,2025-12-14,Keane Lewis-Potter,GB1,0,0,0,0,61
4625928_410225,4625928,410225,873,873,2025-12-14,Ismaïla Sarr,GB1,0,0,0,0,90
4620843_849520,4620843,849520,1025,1025,2025-12-14,Santiago Castro,IT1,0,0,0,0,24
4620847_315779,4620847,315779,5,5,2025-12-14,Christian Pulisic,IT1,0,0,0,0,73
4620845_930781,4620845,930781,46,46,2025-12-14,Pio Esposito,IT1,0,0,0,0,74
4620845_668207,4620845,668207,46,46,2025-12-14,Petar Sučić,IT1,0,0,0,0,74
4620845_441986,4620845,441986,46,46,2025-12-14,Yann Bisseck,IT1,1,0,1,0,90
4620845_406625,4620845,406625,46,46,2025-12-14,Lautaro Martínez,IT1,0,0,1,1,84
4620845_318528,4620845,318528,46,46,2025-12-14,Marcus Thuram,IT1,0,0,0,0,16
4620845_315853,4620845,315853,46,46,2025-12-14,Alessandro Bastoni,IT1,0,0,0,0,90
4620845_255942,4620845,255942,46,46,2025-12-14,Nicolò Barella,IT1,1,0,0,0,90
4620844_364135,4620844,364135,430,430,2025-12-14,Moise Kean,IT1,0,0,0,0,90
4620843_845654,4620843,845654,506,506,2025-12-14,Kenan Yıldız,IT1,0,0,0,1,90
4625928_406635,4625928,406635,281,281,2025-12-14,Phil Foden,GB1,0,0,1,0,90
4620843_585949,4620843,585949,506,506,2025-12-14,Pierre Kalulu,IT1,0,0,0,0,90
4620843_533738,4620843,533738,506,506,2025-12-14,Jonathan David,IT1,0,0,0,0,61
4620843_516716,4620843,516716,506,506,2025-12-14,Bremer,IT1,0,0,0,0,14
4620843_487474,4620843,487474,506,506,2025-12-14,Francisco Conceição,IT1,0,0,0,0,88
4620843_463618,4620843,463618,506,506,2025-12-14,Khéphren Thuram,IT1,0,0,0,0,90
4620843_368887,4620843,368887,506,506,2025-12-14,Loïs Openda,IT1,0,0,0,0,29
4620843_332697,4620843,332697,506,506,2025-12-14,Weston McKennie,IT1,0,0,0,0,90
4620843_265088,4620843,265088,506,506,2025-12-14,Manuel Locatelli,IT1,0,0,0,0,90
4625932_646991,4625932,646991,289,289,2025-12-14,Robin Roefs,GB1,0,0,0,0,90
4620847_344381,4620847,344381,5,5,2025-12-14,Christopher Nkunku,IT1,0,0,0,1,90
4620847_574671,4620847,574671,5,5,2025-12-14,Strahinja Pavlović,IT1,0,0,0,0,90
4620847_679423,4620847,679423,6574,6574,2025-12-14,Tarik Muharemović,IT1,1,0,0,0,90
4620847_921655,4620847,921655,6574,6574,2025-12-14,Ismaël Koné,IT1,0,0,1,0,90
4625928_392757,4625928,392757,873,281,2025-12-14,Marc Guéhi,GB1,0,0,0,0,90
4625928_315858,4625928,315858,281,281,2025-12-14,Gianluigi Donnarumma,GB1,0,0,0,0,90
4625928_258919,4625928,258919,873,873,2025-12-14,Dean Henderson,GB1,1,0,0,0,90
4625928_258004,4625928,258004,281,281,2025-12-14,Rúben Dias,GB1,0,0,0,0,90
4625925_823486,4625925,823486,1148,1148,2025-12-14,Michael Kayode,GB1,0,0,0,0,90
4625925_823231,4625925,823231,1148,1148,2025-12-14,Dango Ouattara,GB1,0,0,0,0,90
4625925_739443,4625925,739443,1148,1148,2025-12-14,Igor Thiago,GB1,0,0,0,0,90
4625925_717411,4625925,717411,1148,1148,2025-12-14,Yegor Yarmolyuk,GB1,0,0,0,0,10
4625925_541231,4625925,541231,1148,1148,2025-12-14,Sepp van den Berg,GB1,0,0,0,0,90
4625925_540941,4625925,540941,1148,1148,2025-12-14,Mikkel Damsgaard,GB1,0,0,0,0,29
4625925_469050,4625925,469050,1148,1148,2025-12-14,Nathan Collins,GB1,0,0,0,0,90
4625925_392771,4625925,392771,399,399,2025-12-14,Ethan Ampadu,GB1,0,0,0,0,90
4625925_346890,4625925,346890,399,399,2025-12-14,Noah Okafor,GB1,0,0,0,0,90
4625925_344069,4625925,344069,399,399,2025-12-14,Anton Stach,GB1,0,0,0,0,90
4625925_340918,4625925,340918,1148,1148,2025-12-14,Caoimhín Kelleher,GB1,0,0,0,0,90
4620851_610442,4620851,610442,6195,6195,2025-12-14,Rasmus Højlund,IT1,0,0,0,0,90
4620851_469822,4620851,469822,6195,6195,2025-12-14,David Neres,IT1,0,0,0,0,90
4620851_386446,4620851,386446,6195,6195,2025-12-14,Alessandro Buongiorno,IT1,0,0,0,0,75
4620851_315969,4620851,315969,6195,6195,2025-12-14,Scott McTominay,IT1,0,0,0,0,90
4625932_633992,4625932,633992,289,289,2025-12-14,Enzo Le Fée,GB1,1,0,0,0,90
4625932_727089,4625932,727089,289,289,2025-12-14,Noah Sadiki,GB1,0,0,0,0,90
4625932_670858,4625932,670858,762,762,2025-12-14,Lewis Hall,GB1,0,0,0,0,90
4635149_532826,4635149,532826,244,244,2025-12-14,Mason Greenwood,FR1,1,0,1,0,90
4641502_420213,4641502,420213,234,244,2025-12-14,Quinten Timber,NL1,0,0,0,0,90
4641310_893661,4641310,893661,2282,2282,2025-12-14,Joel Ordóñez,BE1,0,0,0,0,90
4641310_780136,4641310,780136,2282,2282,2025-12-14,Aleksandar Stanković,BE1,0,0,1,1,90
4641310_717329,4641310,717329,2282,2282,2025-12-14,Nicolò Tresoldi,BE1,0,0,0,0,61
4641310_451677,4641310,451677,2282,2282,2025-12-14,Christos Tzolis,BE1,0,0,2,1,90
4641304_990148,4641304,990148,1184,1184,2025-12-14,Konstantinos Karetsas,BE1,0,0,0,0,25
4635149_918969,4635149,918969,162,162,2025-12-14,Lamine Camara,FR1,0,0,0,0,86
4635149_745200,4635149,745200,162,162,2025-12-14,Maghnes Akliouche,FR1,0,0,0,0,90
4635149_653610,4635149,653610,244,244,2025-12-14,Igor Paixão,FR1,0,0,0,0,32
4635149_503770,4635149,503770,162,162,2025-12-14,Folarin Balogun,FR1,0,0,0,0,90
4635143_652275,4635143,652275,1082,1082,2025-12-14,Hákon Arnar Haraldsson,FR1,0,0,1,0,74
4635149_334526,4635149,334526,162,162,2025-12-14,Denis Zakaria,FR1,0,0,0,0,90
4635148_808348,4635148,808348,826,826,2025-12-14,Mamadou Sangaré,FR1,0,0,0,0,90
4635148_743515,4635148,743515,826,826,2025-12-14,Robin Risser,FR1,0,0,0,0,90
4635148_655217,4635148,655217,826,826,2025-12-14,Samson Baidoo,FR1,0,0,0,0,90
4635146_849410,4635146,849410,667,667,2025-12-14,Valentín Barco,FR1,0,0,0,0,90
4635146_834397,4635146,834397,667,667,2025-12-14,Mike Penders,FR1,0,0,0,0,90
4635146_660867,4635146,660867,667,667,2025-12-14,Julio Enciso,FR1,0,0,0,0,75
4635146_655006,4635146,655006,667,667,2025-12-14,Diego Moreira,FR1,0,0,0,0,90
4635146_1064871,4635146,1064871,667,667,2025-12-14,Joaquín Panichelli,FR1,0,0,0,0,90
4641502_748804,4641502,748804,610,610,2025-12-14,Mika Godts,NL1,0,0,0,1,90
4645781_571020,4645781,571020,621,621,2025-12-14,Oihan Sancet,ES1,0,0,0,0,45
4645781_709187,4645781,709187,621,621,2025-12-14,Nico Williams,ES1,0,0,0,0,76
4645781_938729,4645781,938729,621,621,2025-12-14,Mikel Jauregizar,ES1,0,0,0,0,90
4665147_964426,4665147,964426,683,683,2025-12-14,Christos Mouzakitis,GR1,1,0,0,0,90
4648680_735573,4648680,735573,294,294,2025-12-14,Richard Ríos,PO1,0,0,0,0,90
4648680_670103,4648680,670103,294,294,2025-12-14,Andreas Schjelderup,PO1,0,0,0,0,13
4648680_623325,4648680,623325,294,660,2025-12-14,Georgiy Sudakov,PO1,0,0,0,0,77
4648680_537844,4648680,537844,294,294,2025-12-14,Anatoliy Trubin,PO1,0,0,0,0,90
4648680_504087,4648680,504087,294,294,2025-12-14,Tomás Araújo,PO1,0,0,0,0,90
4648680_324503,4648680,324503,294,294,2025-12-14,Vangelis Pavlidis,PO1,0,0,3,0,77
4648677_982575,4648677,982575,3329,3329,2025-12-14,Gustavo Sá,PO1,1,0,1,1,90
4647869_454567,4647869,454567,114,114,2025-12-14,Orkun Kökçü,TR1,1,0,0,0,73
4645787_935230,4645787,935230,418,418,2025-12-14,Gonzalo García,ES1,0,0,0,0,12
4645787_890290,4645787,890290,418,418,2025-12-14,Dean Huijsen,ES1,0,0,0,0,12
4645787_861410,4645787,861410,418,418,2025-12-14,Arda Güler,ES1,0,0,0,0,78
4645787_413112,4645787,413112,418,418,2025-12-14,Aurélien Tchouaméni,ES1,0,0,0,0,90
4645787_412363,4645787,412363,418,418,2025-12-14,Rodrygo,ES1,0,0,1,0,83
4645787_371998,4645787,371998,418,418,2025-12-14,Vinicius Junior,ES1,1,0,0,1,89
4645787_369081,4645787,369081,418,418,2025-12-14,Federico Valverde,ES1,0,0,0,0,90
4645787_342229,4645787,342229,418,418,2025-12-14,Kylian Mbappé,ES1,0,0,1,0,90
4645787_314678,4645787,314678,418,418,2025-12-14,Brahim Díaz,ES1,0,0,0,0,7
4645787_1057316,4645787,1057316,418,418,2025-12-14,Franco Mastantuono,ES1,0,0,0,0,1
4635145_618494,4635145,618494,1041,1041,2025-12-14,Tyler Morton,FR1,1,0,0,0,90
4645787_581678,4645787,581678,418,418,2025-12-14,Jude Bellingham,ES1,0,0,0,1,90
4635143_548254,4635143,548254,1082,1082,2025-12-14,Nathan Ngoy,FR1,0,0,0,0,38
4634245_483046,4634245,483046,27,27,2025-12-14,Josip Stanisic,L1,0,0,0,0,90
4634245_223967,4634245,223967,27,27,2025-12-14,Konrad Laimer,L1,1,0,0,0,29
4634245_161056,4634245,161056,27,27,2025-12-14,Joshua Kimmich,L1,0,0,0,0,90
4634245_132098,4634245,132098,27,27,2025-12-14,Harry Kane,L1,0,0,1,0,90
4634245_1075147,4634245,1075147,27,27,2025-12-14,Lennart Karl,L1,0,0,1,0,90
4625933_880245,4625933,880245,379,379,2025-12-14,Mateus Fernandes,GB1,0,0,1,0,90
4625933_503743,4625933,503743,405,405,2025-12-14,Morgan Rogers,GB1,0,0,2,0,90
4625933_485706,4625933,485706,405,405,2025-12-14,Amadou Onana,GB1,0,0,0,0,64
4625933_485585,4625933,485585,405,405,2025-12-14,Ian Maatsen,GB1,0,0,0,0,75
4625933_474701,4625933,474701,379,379,2025-12-14,Crysencio Summerville,GB1,0,0,0,0,89
4625933_444523,4625933,444523,379,379,2025-12-14,Lucas Paquetá,GB1,0,0,0,0,89
4625933_413403,4625933,413403,405,405,2025-12-14,Ezri Konsa,GB1,0,0,0,0,90
4625933_394327,4625933,394327,405,405,2025-12-14,Boubacar Kamara,GB1,1,0,0,0,90
4625933_324358,4625933,324358,405,405,2025-12-14,Ollie Watkins,GB1,0,0,0,0,75
4625933_314875,4625933,314875,379,379,2025-12-14,Jarrod Bowen,GB1,0,0,1,0,90
4625933_249565,4625933,249565,405,405,2025-12-14,Youri Tielemans,GB1,0,0,0,1,90
4625933_1111589,4625933,1111589,379,379,2025-12-14,El Hadji Malick Diouf,GB1,1,0,0,0,90
4625932_922769,4625932,922769,762,762,2025-12-14,Lewis Miley,GB1,0,0,0,0,90
4625932_743384,4625932,743384,289,289,2025-12-14,Chemsdine Talbi,GB1,0,0,0,0,83
4634249_924117,4634249,924117,79,79,2025-12-14,Finn Jeltsch,L1,0,0,0,1,89
4634245_424204,4634245,424204,27,27,2025-12-14,Alphonso Davies,L1,1,0,0,0,29
4625933_326029,4625933,326029,405,12,2025-12-14,Donyell Malen,GB1,0,0,0,0,26
4634245_566723,4634245,566723,27,27,2025-12-14,Michael Olise,L1,0,0,0,0,90
4634248_526845,4634248,526845,60,60,2025-12-14,Noah Atubolu,L1,0,0,0,0,90
4634249_654982,4634249,654982,79,79,2025-12-14,Bilal El Khannouss,L1,0,0,1,0,76
